smiles,similarity_score,prediction,final_score
CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,0.08108108108108109,1.0025061,0.08128427837837839
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0.0821917808219178,0.98804975,0.08120956849315068
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0.09090909090909091,0.8926107,0.08114642727272728
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0.08433734939759036,0.96176773,0.08111294108433735
Cl.NCCCC(N)(C(=O)O)C(F)F.O,0.08620689655172414,0.94038594,0.08106775344827587
CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],0.08064516129032258,1.004441,0.0810033064516129
CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,0.08695652173913043,0.9313007,0.0809826695652174
CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,0.0945945945945946,0.8559911,0.08097213108108109
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,0.08108108108108109,0.99829245,0.08094263108108109
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,0.08955223880597014,0.90256655,0.08082685522388058
COc1cccc(C(=O)c2ccccc2)c1,0.08620689655172414,0.93635637,0.08072037672413794
O=NN(CCCl)C(=O)NCCCl,0.08771929824561403,0.9196306,0.08066935087719297
CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],0.08064516129032258,1.000105,0.08065362903225806
CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,0.08108108108108109,0.9936882,0.08056931351351351
COc1ccc(C(=O)N2CCCC2=O)cc1,0.078125,1.0293661,0.0804192265625
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,0.08333333333333333,0.9648233,0.08040194166666667
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O,0.08139534883720931,0.9876,0.08038604651162791
COc1ccc(C=CC(=O)O)cc1OC,0.08333333333333333,0.9642425,0.08035354166666667
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.07936507936507936,1.0108209,0.08022388095238094
Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.078125,1.0267316,0.08021340625
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,0.08823529411764706,0.9083291,0.08014668529411766
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.07692307692307693,1.0414207,0.08010928461538462
C=C1CCC2C(CC2(C)C)C(=O)CCC1O,0.078125,1.0242847,0.0800222421875
CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O,0.07692307692307693,1.0401614,0.08001241538461538
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.07692307692307693,1.0400293,0.08000225384615385
CC=CC(=O)N(CC)c1ccccc1C,0.07936507936507936,1.0076474,0.07997201587301586
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,0.08536585365853659,0.93663657,0.07995678036585366
O=C(O)C1CCCN1,0.07692307692307693,1.0388507,0.07991159230769232
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,0.08547008547008547,0.93408084,0.07983596923076923
CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,0.08860759493670886,0.9005557,0.0797960746835443
COc1ccc2c(c1)OC1COc3cc(OC)c(OC)cc3C1C2=O,0.0821917808219178,0.9705538,0.07977154520547945
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,0.08955223880597014,0.8907306,0.07976691940298507
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0.08196721311475409,0.97303605,0.07975705327868853
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.08333333333333333,0.9555341,0.07962784166666667
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.07936507936507936,1.0028965,0.07959496031746031
CC(C)c1cc2c(c(O)c1O)C1(C(=O)O)CCCC(C)(C)C1CC2,0.08108108108108109,0.981058,0.07954524324324325
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],0.07936507936507936,1.0003688,0.0793943492063492
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,0.08536585365853659,0.9294025,0.07933923780487806
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,0.08333333333333333,0.9511517,0.07926264166666666
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,0.07462686567164178,1.061119,0.07918798507462685
O=[N+]([O-])C(Br)(CO)CO,0.08,0.98942655,0.079154124
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.07792207792207792,1.0157814,0.07915179740259741
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.08695652173913043,0.90945584,0.07908311652173913
CC(C)n1c(C=CC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],0.08333333333333333,0.94880235,0.0790668625
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)C(O)OC3=O,0.07894736842105263,1.0015103,0.07906660263157896
CCOc1cc(C=O)ccc1O,0.08333333333333333,0.9483259,0.07902715833333333
CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1.O,0.08181818181818182,0.965757,0.07901648181818181
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.08888888888888889,0.8877628,0.07891224888888888
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0.07526881720430108,1.0478226,0.07886836774193548
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,0.07894736842105263,0.9981519,0.07880146578947368
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,0.08333333333333333,0.9452341,0.07876950833333332
CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.07777777777777778,1.0118952,0.07870296000000002
COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5,0.07792207792207792,1.0071735,0.07848105194805194
CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,0.07462686567164178,1.0514929,0.07846961940298507
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2=O,0.0821917808219178,0.954654,0.07846471232876712
CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,0.08333333333333333,0.94038254,0.07836521166666666
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0.05747126436781609,1.362272,0.07829149425287356
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],0.08571428571428572,0.91201943,0.078173094
O=C(O)CCCCC1SCC2NC(=O)NC21,0.07575757575757576,1.031608,0.07815212121212121
CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C,0.07792207792207792,1.0027503,0.07813638701298702
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.07954545454545454,0.9818752,0.07810370909090908
CC12CCC(CC1)C(C)(C)O2,0.0784313725490196,0.99499536,0.07803885176470587
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.08045977011494253,0.96770155,0.07786104425287356
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)C=CC(=O)O,0.07792207792207792,0.9991337,0.07785457402597402
CC(N)O.Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,0.08823529411764706,0.88202626,0.07782584647058824
O=S(=O)(O)NC1CCCCC1,0.07692307692307693,1.0100912,0.07769932307692308
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,0.07954545454545454,0.9759122,0.07762937954545454
COc1cc(C=CC(=O)O)ccc1O,0.08064516129032258,0.961467,0.07753766129032258
O=C([O-])Cc1ccccc1.[Na+],0.07692307692307693,1.005992,0.07738400000000001
CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,0.08333333333333333,0.92745554,0.07728796166666665
NC(N)=O,0.075,1.0301292,0.07725968999999999
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0.09876543209876543,0.7821543,0.0772498074074074
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.07575757575757576,1.0196111,0.07724326515151517
C#CCCCCCCCCCCCC(O)CC(O)CO.C=CCCCCCCCCCCCC(O)CC(O)CO,0.09375,0.8235548,0.0772082625
Cl.NCCCCCC(=O)O,0.0784313725490196,0.98412085,0.07718594901960785
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,0.07792207792207792,0.9899798,0.07714128311688312
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,0.07936507936507936,0.9695033,0.07694470634920635
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.07692307692307693,0.9995687,0.0768899
COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,0.07317073170731707,1.0507071,0.07688100731707316
O=C(Nc1ccccc1)Nc1ccccc1,0.08,0.96084815,0.076867852
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0.08,0.96035135,0.076828108
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.0759493670886076,1.0104685,0.07674444303797469
CN1C(=O)OC(C)(C)C1=O,0.07692307692307693,0.9968575,0.07668134615384616
Nc1nc(=O)n(C2CSC(CO)O2)cc1F,0.11428571428571428,0.6704516,0.07662304
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,0.07462686567164178,1.0265054,0.07660488059701492
COc1ccc(C(=O)c2ccccc2O)c(O)c1,0.08196721311475409,0.9343607,0.07658694262295082
NC(Cc1c[nH]c2ccccc12)C(=O)O,0.078125,0.97884357,0.07647215390625
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.07575757575757576,1.0093982,0.0764695606060606
N=C1NCCC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC(=O)C(CO)NC(=O)C(N)CNC2=O)N1.O=S(=O)(O)O,0.08108108108108109,0.9424659,0.07641615405405405
O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,0.08108108108108109,0.9424137,0.07641192162162162
CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,0.07692307692307693,0.99321896,0.07640145846153847
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,0.07228915662650602,1.0561743,0.07634994939759035
O=C(O)C1CSCN1,0.07547169811320754,1.0116057,0.0763476
CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C,0.0782608695652174,0.9748671,0.07629394695652174
COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,0.07692307692307693,0.9917097,0.07628536153846155
COc1ccc(OC)c(C(O)C(C)N)c1.Cl,0.08064516129032258,0.94452554,0.07617141451612904
COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(O)c1)C2=O,0.07894736842105263,0.9643479,0.07613272894736842
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.08064516129032258,0.9435991,0.07609670161290323
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,0.07462686567164178,1.019584,0.07608835820895522
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.08974358974358974,0.84507954,0.07584047153846153
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],0.07216494845360824,1.0506037,0.07581676185567009
COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,0.07352941176470588,1.0292917,0.07568321323529412
CCC(N)C(O)c1ccc(O)c(O)c1.Cl,0.08333333333333333,0.90762883,0.07563573583333333
COc1cc(O)c2c(=O)c3cc(OC)c(OC)cc3oc2c1,0.07575757575757576,0.99823344,0.07562374545454546
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0.08108108108108109,0.9325906,0.07561545405405407
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,0.07462686567164178,1.009721,0.07535231343283583
COc1ccc(C=CC(=O)c2ccccc2)cc1,0.08064516129032258,0.93386304,0.07531153548387097
O=C(OOC(=O)c1ccccc1)c1ccccc1,0.08,0.9411162,0.07528929599999999
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,0.0759493670886076,0.99112546,0.07527535139240507
O=C(O)CCCCCCCCCCCCC1C=CCC1,0.08333333333333333,0.90282464,0.07523538666666665
COc1cc2c(cc1OC)-c1c(oc3cc4c(cc3c1=O)CCO4)CO2,0.07894736842105263,0.9528277,0.07522323947368421
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O,0.08108108108108109,0.9267357,0.07514073243243244
O=C(O)C=CC=Cc1ccc2c(c1)OCO2,0.078125,0.96140236,0.075109559375
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.07575757575757576,0.99137604,0.07510424545454546
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1,0.10112359550561797,0.7424129,0.0750754617977528
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl,0.08433734939759036,0.8899907,0.07505945662650602
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],0.06666666666666667,1.1257526,0.07505017333333333
CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0.0759493670886076,0.98777527,0.07502090658227849
N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,0.07692307692307693,0.9749719,0.07499783846153847
COc1ccc(C(=O)C=Cc2ccccc2)cc1,0.08064516129032258,0.9288775,0.07490947580645162
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.075,0.9979537,0.0748465275
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.07017543859649122,1.0663534,0.07483181754385963
CC(C)CCCC(C)NC(C)C.Cl,0.07692307692307693,0.9719447,0.07476497692307693
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.075,0.9967923,0.07475942249999999
CC1(C)C2CCC1(C)C(O)C2,0.07407407407407407,1.0090966,0.07474789629629629
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0.078125,0.9564035,0.0747190234375
CC1(O)CCOC(=O)C1,0.07272727272727272,1.0272366,0.07470811636363636
N#CCCN.O=C(O)C=CC(=O)O,0.07407407407407407,1.0076377,0.07463982962962963
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0.07575757575757576,0.981154,0.07432984848484848
COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1,0.07407407407407407,1.0028654,0.07428632592592592
O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,0.07692307692307693,0.96527284,0.07425175692307692
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,0.07407407407407407,1.0023435,0.07424766666666667
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.07352941176470588,1.0094076,0.07422114705882353
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,0.07246376811594203,1.0238708,0.07419353623188407
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,0.07792207792207792,0.9510543,0.07410812727272727
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.07317073170731707,1.0110382,0.07397840487804877
C=CCCCCCCCCC(=O)O,0.07547169811320754,0.9798545,0.07395128301886791
CN1CCc2cc3c(cc2C1O)OCO3.Cl,0.078125,0.94640315,0.07393774609374999
O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+],0.125,0.590682,0.07383525
Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,0.08571428571428572,0.86122036,0.073818888
CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.08,0.9212964,0.073703712
C1CNCCN1.CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,0.07317073170731707,1.0072186,0.0736989219512195
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,0.07246376811594203,1.0170119,0.07369651449275362
Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0.07446808510638298,0.98877615,0.07363226648936169
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.08,0.9199527,0.07359621599999999
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,0.0759493670886076,0.9689578,0.07359173164556962
Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1.[Na+].[Na+],0.06818181818181818,1.0790237,0.07356979772727272
Cc1c2oc3c(C)ccc(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)OC(C)C2NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,0.07894736842105263,0.9304345,0.0734553552631579
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0851063829787234,0.86298275,0.07344534042553191
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0.0782608695652174,0.9376314,0.07337984869565219
NC(=O)CN1CCCC1=O,0.07017543859649122,1.0455832,0.07337425964912281
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1.O=C(O)C=CC(=O)O,0.0759493670886076,0.96552974,0.07333137265822785
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0759493670886076,0.96486557,0.0732809293670886
CC1(C)C(=O)C=CC2(C)C1=C(O)C(=O)C1(C)C2CCC2(C)C(c3ccoc3)CC3OC321,0.06896551724137931,1.0614159,0.07320109655172415
C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,0.0945945945945946,0.77370983,0.07318876770270272
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0.07246376811594203,1.0084321,0.07307478985507247
CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O,0.07017543859649122,1.04121,0.07306736842105263
O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.07142857142857142,1.0219934,0.07299952857142857
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,0.07228915662650602,1.0087439,0.07292124578313253
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)=N2,0.06666666666666667,1.0929148,0.07286098666666667
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.07246376811594203,1.0037501,0.07273551449275363
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0.07352941176470588,0.9889257,0.072715125
C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(O)cc1,0.07352941176470588,0.9886864,0.0726975294117647
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.07692307692307693,0.94500536,0.07269272
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0.06896551724137931,1.053828,0.07267779310344827
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,0.07142857142857142,1.017466,0.07267614285714286
COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1,0.07142857142857142,1.0171708,0.07265505714285714
COc1cc(C)c2c(=O)c(-c3ccccc3)coc2c1,0.07246376811594203,1.0025223,0.07264654347826088
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl.O=S(=O)(O)O,0.0759493670886076,0.95647824,0.07264391696202532
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,0.07692307692307693,0.9439533,0.07261179230769231
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,0.07352941176470588,0.9869025,0.07256636029411766
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,0.08064516129032258,0.89974254,0.0725598822580645
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.06944444444444445,1.0447948,0.07255519444444444
COc1ccc(-c2coc3cc(OC)ccc3c2=O)c(O)c1,0.07462686567164178,0.9712734,0.0724830895522388
CC1CCC(C(C)C)C(=O)C1,0.07272727272727272,0.9960995,0.0724436
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)cc5)coc24)OC(C)(C)CC3)O1,0.07228915662650602,1.0013258,0.07238499759036145
Cl.NCC(=O)c1ccccc1,0.07547169811320754,0.9588375,0.07236509433962264
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21.CS(=O)(=O)O,0.06896551724137931,1.0483023,0.07229671034482758
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,0.06976744186046512,1.036226,0.07229483720930233
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,0.078125,0.92492026,0.0722593953125
N=C(N)NCCCCN.O=S(=O)(O)O,0.07142857142857142,1.0087799,0.07205570714285714
Br.NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,0.07142857142857142,1.0086823,0.07204873571428572
NNC(=O)c1ccncc1.Nc1ccc(C(=O)O)c(O)c1,0.07352941176470588,0.97927207,0.07200529926470589
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0.07017543859649122,1.0247751,0.07191404210526316
CC(N)CCCC(C)(C)O.Cl,0.07547169811320754,0.9525982,0.0718942037735849
Cl.NCC(O)c1ccc(O)cc1,0.07407407407407407,0.968735,0.07175814814814814
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Na+].[Na+],0.08333333333333333,0.8597951,0.07164959166666666
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,0.0684931506849315,1.045847,0.07163335616438356
NC(=O)NS(=O)(=O)c1ccc(N)cc1,0.07017543859649122,1.0205396,0.07161681403508771
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,0.07042253521126761,1.0165877,0.07159068309859155
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.06756756756756757,1.059155,0.07156452702702704
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.06756756756756757,1.0587702,0.07153852702702704
Cc1occc(=O)c1O,0.07407407407407407,0.96539485,0.07151072962962962
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0.07407407407407407,0.9653351,0.0715063037037037
C=C(C)C1CC=C(C)CC1,0.07017543859649122,1.0174993,0.07140345964912281
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,0.07142857142857142,0.9991834,0.07137024285714286
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0.07142857142857142,0.99900585,0.07135756071428571
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.0684931506849315,1.0415292,0.07133761643835616
CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,0.0821917808219178,0.86789733,0.07133402712328767
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0.07894736842105263,0.9030918,0.07129672105263157
COP(=O)(OC)OC=C(Cl)Cl,0.07547169811320754,0.94437003,0.07127320981132075
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0.07142857142857142,0.99733526,0.07123823285714286
COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,0.06944444444444445,1.0253791,0.07120688194444445
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,0.0625,1.1369314,0.0710582125
C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,0.07246376811594203,0.9801831,0.07102776086956522
Cc1cccc(C(=O)O)c1O,0.07272727272727272,0.97524226,0.07092670981818182
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.07272727272727272,0.97461104,0.0708808029090909
O=C(O)Cc1ccc(-c2ccccc2)cc1,0.07407407407407407,0.95666647,0.07086418296296296
